user_id,item_id,job_company,job_scope,rating,user_profile,interaction_type
312,143,Galaxy Aerospace,Manufacturing and Industrial Services,4,Business Professional,favorite
313,115,Payments Network,Financial and Banking Services,1,Healthcare Worker,view
313,75,Elentec (Malaysia),Manufacturing and Industrial Services,3,Healthcare Worker,view
314,88,Institute of Diplomacy and Foreign Relations Malaysia,Consumer Services,1,Healthcare Worker,view
314,123,Maqo,Manufacturing and Industrial Services,4,Healthcare Worker,click
315,52,Universiti Tun Hussein Onn Malaysia,Education and Training,2,Tech Enthusiast,view
316,58,Malaysia Transformer Manufacturing,Manufacturing and Industrial Services,4,Healthcare Worker,click
316,52,Universiti Tun Hussein Onn Malaysia,Education and Training,4,Healthcare Worker,view
317,156,Fitness First Asia,Healthcare and Wellness,5,Business Professional,favorite
317,36,Cempaka Schools Malaysia,Education and Training,2,Business Professional,favorite
324,138,Manipal International University,Education and Training,4,Business Professional,favorite
325,114,TalentCorp,Consumer Services,5,Business Professional,favorite
326,28,Malaysia Debt Ventures,Financial and Banking Services,4,Business Professional,view
327,20,Alliance Bank Malaysia,Financial and Banking Services,1,Business Professional,view
328,79,DH SSC Malaysia,Technology and IT Services,5,Healthcare Worker,favorite
329,143,Galaxy Aerospace,Manufacturing and Industrial Services,1,Business Professional,view
330,129,Become (Malaysia),Retail and Consumer Services,4,Healthcare Worker,view
330,26,University Malaysia Kelantan,Education and Training,4,Healthcare Worker,view
332,133,OCIM,Manufacturing and Industrial Services,3,Business Professional,favorite
334,49,Courts (Malaysia),Retail and Consumer Services,5,Healthcare Worker,click
334,28,Malaysia Debt Ventures,Financial and Banking Services,4,Healthcare Worker,view
334,24,Telekom Malaysia,Technology and IT Services,4,Healthcare Worker,click
335,103,PR1MA,Construction and Real Estate,5,Tech Enthusiast,view
335,171,CUCKOO International,Retail and Consumer Services,1,Tech Enthusiast,view
336,166,NationGate Solution,Technology and IT Services,2,Tech Enthusiast,view
338,159,Universal Traveller,Retail and Consumer Services,4,Tech Enthusiast,view
339,130,Tamco,Manufacturing and Industrial Services,4,Business Professional,view
340,125,HICOM Automotive Manufacturers,Manufacturing and Industrial Services,3,Tech Enthusiast,view
340,142,IHH Healthcare,Healthcare and Wellness,1,Tech Enthusiast,favorite
343,30,Department of Statistics Malaysia,Consumer Services,4,Tech Enthusiast,favorite
344,93,Finisar (Malaysia),Manufacturing and Industrial Services,4,Tech Enthusiast,favorite
345,83,Malaysia Digital Economy,Retail and Consumer Services,4,Tech Enthusiast,view
347,67,ASQ (Malaysia),Consumer Services,1,Business Professional,click
347,136,BRANDTHINK Asia,Consumer Services,3,Business Professional,view
347,137,Troopers Innovation,Technology and IT Services,4,Business Professional,view
347,43,Hanwha Q Cells Malaysia,Manufacturing and Industrial Services,5,Business Professional,click
348,125,HICOM Automotive Manufacturers,Manufacturing and Industrial Services,5,Tech Enthusiast,view
350,170,iMoney Group,Financial and Banking Services,3,Tech Enthusiast,favorite
350,72,Malaysia LNG,Manufacturing and Industrial Services,1,Tech Enthusiast,view
351,116,P1,Technology and IT Services,1,Tech Enthusiast,view
351,137,Troopers Innovation,Technology and IT Services,5,Tech Enthusiast,view
356,51,ABC (Malaysia),Media and Entertainment,5,Healthcare Worker,click
357,58,Malaysia Transformer Manufacturing,Manufacturing and Industrial Services,3,Healthcare Worker,click
358,47,Panasonic Appliances Air-Conditioning Malaysia,Manufacturing and Industrial Services,1,Tech Enthusiast,favorite
358,16,SilTerra Malaysia Sdn. Bhd.,Manufacturing and Industrial Services,4,Tech Enthusiast,view
360,129,Become (Malaysia),Retail and Consumer Services,4,Business Professional,favorite
362,28,Malaysia Debt Ventures,Financial and Banking Services,2,Healthcare Worker,favorite
362,31,Delivery Hero (Malaysia),Consumer Services,2,Healthcare Worker,view
363,35,Early Autism Project (Malaysia),Healthcare and Wellness,1,Business Professional,favorite
364,2,Lotus's Malaysia,Retail and Consumer Services,1,Healthcare Worker,view
365,58,Malaysia Transformer Manufacturing,Manufacturing and Industrial Services,2,Healthcare Worker,view
366,72,Malaysia LNG,Manufacturing and Industrial Services,2,Healthcare Worker,favorite
368,58,Malaysia Transformer Manufacturing,Manufacturing and Industrial Services,1,Tech Enthusiast,click
368,121,Agensi Nuklear,Manufacturing and Industrial Services,1,Tech Enthusiast,view
368,8,Teach For Malaysia,Education and Training,5,Tech Enthusiast,view
369,43,Hanwha Q Cells Malaysia,Manufacturing and Industrial Services,3,Business Professional,view
370,125,HICOM Automotive Manufacturers,Manufacturing and Industrial Services,3,Business Professional,favorite
371,86,ASTRO,Media and Entertainment,3,Tech Enthusiast,view
372,106,Marigold,Manufacturing and Industrial Services,3,Business Professional,click
372,67,ASQ (Malaysia),Consumer Services,3,Business Professional,click
374,164,Sepakat Setia Perunding,Consumer Services,5,Tech Enthusiast,view
376,158,Novugen,Healthcare and Wellness,4,Tech Enthusiast,click
377,142,IHH Healthcare,Healthcare and Wellness,2,Healthcare Worker,favorite
378,126,SRM Integration,Technology and IT Services,5,Healthcare Worker,view
378,95,Human Resources Development Fund Malaysia,Consumer Services,4,Healthcare Worker,view
379,29,Asian Secrets (Malaysia),Retail and Consumer Services,2,Tech Enthusiast,favorite
379,128,Penfibre,Manufacturing and Industrial Services,3,Tech Enthusiast,click
380,7,Boost (Malaysia),Financial and Banking Services,4,Healthcare Worker,view
380,99,J&T Express,Consumer Services,4,Healthcare Worker,click
382,131,VGI Global,Consumer Services,2,Tech Enthusiast,click
385,124,STRAND Aerospace,Manufacturing and Industrial Services,3,Business Professional,view
389,8,Teach For Malaysia,Education and Training,1,Business Professional,view
392,139,Taylors Education Group,Education and Training,1,Tech Enthusiast,click
392,89,Malaysia Building Society,Financial and Banking Services,1,Tech Enthusiast,favorite
393,144,SUPA,Technology and IT Services,5,Business Professional,view
395,127,Mechmar,Manufacturing and Industrial Services,4,Healthcare Worker,view
396,15,Monash University Malaysia,Education and Training,5,Business Professional,favorite
397,158,Novugen,Healthcare and Wellness,3,Business Professional,favorite
398,0,Trapo (Malaysia),Manufacturing and Industrial Services,1,Business Professional,favorite
398,124,STRAND Aerospace,Manufacturing and Industrial Services,5,Business Professional,favorite
399,144,SUPA,Technology and IT Services,1,Healthcare Worker,view
399,54,Composites Technology Research Malaysia,Manufacturing and Industrial Services,2,Healthcare Worker,view
399,137,Troopers Innovation,Technology and IT Services,1,Healthcare Worker,click
400,83,Malaysia Digital Economy,Retail and Consumer Services,5,Business Professional,view
402,145,Social Security Organisation,Consumer Services,1,Healthcare Worker,view
403,69,"Ministry of Tourism, Arts and Culture Malaysia",Consumer Services,4,Healthcare Worker,favorite
405,90,Malaysia University of Science and Technology,Education and Training,4,Healthcare Worker,click
407,114,TalentCorp,Consumer Services,4,Healthcare Worker,view
407,149,Genting,Consumer Services,4,Healthcare Worker,view
407,109,PappaRich,Healthcare and Wellness,5,Healthcare Worker,click
409,7,Boost (Malaysia),Financial and Banking Services,2,Business Professional,favorite
410,106,Marigold,Manufacturing and Industrial Services,4,Tech Enthusiast,favorite
411,148,Hitachi eBworx,Financial and Banking Services,5,Business Professional,favorite
411,121,Agensi Nuklear,Manufacturing and Industrial Services,5,Business Professional,view
411,85,Esri Malaysia,Technology and IT Services,1,Business Professional,favorite
412,68,Jabatan Kastam Diraja Malaysia,Consumer Services,3,Business Professional,view
412,96,Rangkaian Hotel Seri Malaysia,Consumer Services,4,Business Professional,view
414,155,Fairview International School,Education and Training,5,Healthcare Worker,favorite
416,46,ASE Electronics Malaysia,Manufacturing and Industrial Services,2,Healthcare Worker,view
416,121,Agensi Nuklear,Manufacturing and Industrial Services,4,Healthcare Worker,view
417,147,BRAND'S Suntory,Manufacturing and Industrial Services,1,Healthcare Worker,view
418,135,Tealive,Healthcare and Wellness,3,Tech Enthusiast,favorite
418,161,DPO International,Healthcare and Wellness,3,Tech Enthusiast,view
421,168,BigPay,Financial and Banking Services,1,Business Professional,view
422,95,Human Resources Development Fund Malaysia,Consumer Services,5,Healthcare Worker,click
423,151,Parkson,Retail and Consumer Services,5,Business Professional,click
423,81,EDS (Malaysia),Technology and IT Services,2,Business Professional,favorite
424,10,IRIS (Malaysia),Financial and Banking Services,2,Business Professional,view
427,125,HICOM Automotive Manufacturers,Manufacturing and Industrial Services,2,Healthcare Worker,click
428,0,Trapo (Malaysia),Manufacturing and Industrial Services,1,Healthcare Worker,view
428,33,Henry Butcher Malaysia,Construction and Real Estate,1,Healthcare Worker,view
429,121,Agensi Nuklear,Manufacturing and Industrial Services,1,Tech Enthusiast,view
429,127,Mechmar,Manufacturing and Industrial Services,3,Tech Enthusiast,favorite
430,88,Institute of Diplomacy and Foreign Relations Malaysia,Consumer Services,2,Tech Enthusiast,view
431,96,Rangkaian Hotel Seri Malaysia,Consumer Services,1,Healthcare Worker,favorite
431,35,Early Autism Project (Malaysia),Healthcare and Wellness,3,Healthcare Worker,favorite
432,169,UMW Toyota,Manufacturing and Industrial Services,4,Business Professional,favorite
433,42,Chemical Company of Malaysia,Manufacturing and Industrial Services,1,Tech Enthusiast,click
433,58,Malaysia Transformer Manufacturing,Manufacturing and Industrial Services,2,Tech Enthusiast,view
433,106,Marigold,Manufacturing and Industrial Services,1,Tech Enthusiast,view
434,77,Swift Energy (Malaysia),Manufacturing and Industrial Services,2,Business Professional,view
435,140,Meta Research,Technology and IT Services,4,Tech Enthusiast,view
436,96,Rangkaian Hotel Seri Malaysia,Consumer Services,1,Healthcare Worker,view
436,105,Tele-Paper,Manufacturing and Industrial Services,1,Healthcare Worker,view
437,60,MYSense (Malaysia),Technology and IT Services,3,Healthcare Worker,view
438,76,IBM Global Delivery Centre (Malaysia),Technology and IT Services,4,Tech Enthusiast,favorite
439,157,SalesWorks,Consumer Services,5,Healthcare Worker,favorite
440,64,University Malaysia of Computer Science & Engineering,Education and Training,2,Healthcare Worker,favorite
440,56,MoneyMatch (Malaysia),Financial and Banking Services,5,Healthcare Worker,view
440,131,VGI Global,Consumer Services,2,Healthcare Worker,view
440,42,Chemical Company of Malaysia,Manufacturing and Industrial Services,1,Healthcare Worker,favorite
441,33,Henry Butcher Malaysia,Construction and Real Estate,2,Healthcare Worker,favorite
441,3,Hong Leong Malaysia,Financial and Banking Services,5,Healthcare Worker,favorite
441,168,BigPay,Financial and Banking Services,3,Healthcare Worker,view
442,161,DPO International,Healthcare and Wellness,2,Business Professional,click
444,98,Vantage Point Consulting (Malaysia),Consumer Services,1,Business Professional,view
445,71,Jabatan Kimia Malaysia,Consumer Services,4,Tech Enthusiast,view
446,0,Trapo (Malaysia),Manufacturing and Industrial Services,1,Tech Enthusiast,click
447,81,EDS (Malaysia),Technology and IT Services,5,Healthcare Worker,view
448,4,Jabatan Kerja Raya Malaysia,Consumer Services,5,Healthcare Worker,view
448,169,UMW Toyota,Manufacturing and Industrial Services,4,Healthcare Worker,click
448,47,Panasonic Appliances Air-Conditioning Malaysia,Manufacturing and Industrial Services,5,Healthcare Worker,click
450,169,UMW Toyota,Manufacturing and Industrial Services,3,Business Professional,favorite
450,123,Maqo,Manufacturing and Industrial Services,1,Business Professional,view
451,69,"Ministry of Tourism, Arts and Culture Malaysia",Consumer Services,5,Tech Enthusiast,favorite
452,60,MYSense (Malaysia),Technology and IT Services,4,Business Professional,view
452,71,Jabatan Kimia Malaysia,Consumer Services,3,Business Professional,favorite
452,30,Department of Statistics Malaysia,Consumer Services,2,Business Professional,favorite
452,167,TM Research & Development,Technology and IT Services,2,Business Professional,view
454,87,Bank Negara,Financial and Banking Services,5,Business Professional,favorite
454,167,TM Research & Development,Technology and IT Services,4,Business Professional,view
455,160,Cardzone,Technology and IT Services,5,Business Professional,view
456,121,Agensi Nuklear,Manufacturing and Industrial Services,4,Tech Enthusiast,favorite
457,0,Trapo (Malaysia),Manufacturing and Industrial Services,3,Healthcare Worker,click
459,109,PappaRich,Healthcare and Wellness,1,Tech Enthusiast,favorite
459,85,Esri Malaysia,Technology and IT Services,2,Tech Enthusiast,favorite
462,14,Prasarana Malaysia Berhad,Consumer Services,2,Business Professional,click
463,169,UMW Toyota,Manufacturing and Industrial Services,1,Tech Enthusiast,favorite
464,166,NationGate Solution,Technology and IT Services,4,Tech Enthusiast,click
465,12,IJM (Malaysia),Construction and Real Estate,3,Healthcare Worker,favorite
465,136,BRANDTHINK Asia,Consumer Services,4,Healthcare Worker,favorite
465,106,Marigold,Manufacturing and Industrial Services,4,Healthcare Worker,view
466,168,BigPay,Financial and Banking Services,1,Business Professional,favorite
466,40,Nippon Paint (Malaysia),Manufacturing and Industrial Services,2,Business Professional,favorite
467,117,Bank Pembangunan,Financial and Banking Services,5,Business Professional,favorite
467,37,AVANA (Malaysia),Technology and IT Services,5,Business Professional,view
467,137,Troopers Innovation,Technology and IT Services,2,Business Professional,favorite
468,28,Malaysia Debt Ventures,Financial and Banking Services,2,Healthcare Worker,favorite
470,147,BRAND'S Suntory,Manufacturing and Industrial Services,4,Business Professional,favorite
471,53,SVO Group (Malaysia),Retail and Consumer Services,4,Tech Enthusiast,view
471,63,Forest Research Institute Malaysia,Technology and IT Services,2,Tech Enthusiast,view
